font_label,font_file,position,status,store_id,font_image
KellySlab Regular,productdesigner/fonts/KellySlab-Regular.ttf,0,1,0,
Kenia Regular,productdesigner/fonts/Kenia-Regular.ttf,0,1,0,
Khand Regular,productdesigner/fonts/Khand-Regular.ttf,0,1,0,
Khula Regular,productdesigner/fonts/Khula-Regular.ttf,0,1,0,
KirangHaerang Regular,productdesigner/fonts/KirangHaerang-Regular.ttf,0,1,0,
Knewave Regular,productdesigner/fonts/Knewave-Regular.ttf,0,1,0,
KoHo Regular,productdesigner/fonts/KoHo-Regular.ttf,0,1,0,
Kosugi Regular,productdesigner/fonts/Kosugi-Regular.ttf,0,1,0,
KosugiMaru Regular,productdesigner/fonts/KosugiMaru-Regular.ttf,0,1,0,
KottaOne Regular,productdesigner/fonts/KottaOne-Regular.ttf,0,1,0,
Koulen,productdesigner/fonts/Koulen.ttf,0,1,0,
Kranky Regular,productdesigner/fonts/Kranky-Regular.ttf,0,1,0,
Kristi Regular,productdesigner/fonts/Kristi-Regular.ttf,0,1,0,
Krub Regular,productdesigner/fonts/Krub-Regular.ttf,0,1,0,
KumarOne Regular,productdesigner/fonts/KumarOne-Regular.ttf,0,1,0,
KumarOneOutline Regular,productdesigner/fonts/KumarOneOutline-Regular.ttf,0,1,0,
LaBelleAurore,productdesigner/fonts/LaBelleAurore.ttf,0,1,0,
Laila Regular,productdesigner/fonts/Laila-Regular.ttf,0,1,0,
LakkiReddy Regular,productdesigner/fonts/LakkiReddy-Regular.ttf,0,1,0,
Lalezar Regular,productdesigner/fonts/Lalezar-Regular.ttf,0,1,0,
Lancelot Regular,productdesigner/fonts/Lancelot-Regular.ttf,0,1,0,
LateefRegOT,productdesigner/fonts/LateefRegOT.ttf,0,1,0,
LeckerliOne Regular,productdesigner/fonts/LeckerliOne-Regular.ttf,0,1,0,
Lekton Regular,productdesigner/fonts/Lekton-Regular.ttf,0,1,0,
Lemon Regular,productdesigner/fonts/Lemon-Regular.ttf,0,1,0,
Lemonada Regular,productdesigner/fonts/Lemonada-Regular.ttf,0,1,0,
LibreBarcode128 Regular,productdesigner/fonts/LibreBarcode128-Regular.ttf,0,1,0,
LibreBarcode39 Regular,productdesigner/fonts/LibreBarcode39-Regular.ttf,0,1,0,
LibreBarcode39Extended Regular,productdesigner/fonts/LibreBarcode39Extended-Regular.ttf,0,1,0,
LibreBarcode39ExtendedText Regular,productdesigner/fonts/LibreBarcode39ExtendedText-Regular.ttf,0,1,0,
LibreBarcode39Text Regular,productdesigner/fonts/LibreBarcode39Text-Regular.ttf,0,1,0,
LibreBaskerville Regular,productdesigner/fonts/LibreBaskerville-Regular.ttf,0,1,0,
LibreFranklin Regular,productdesigner/fonts/LibreFranklin-Regular.ttf,0,1,0,
LilitaOne Regular,productdesigner/fonts/LilitaOne-Regular.ttf,0,1,0,
LilyScriptOne Regular,productdesigner/fonts/LilyScriptOne-Regular.ttf,0,1,0,
Limelight Regular,productdesigner/fonts/Limelight-Regular.ttf,0,1,0,
Lobster Regular,productdesigner/fonts/Lobster-Regular.ttf,0,1,0,
LobsterTwo Regular,productdesigner/fonts/LobsterTwo-Regular.ttf,0,1,0,
LondrinaOutline Regular,productdesigner/fonts/LondrinaOutline-Regular.ttf,0,1,0,
LondrinaShadow Regular,productdesigner/fonts/LondrinaShadow-Regular.ttf,0,1,0,
LondrinaSketch Regular,productdesigner/fonts/LondrinaSketch-Regular.ttf,0,1,0,
LondrinaSolid Regular,productdesigner/fonts/LondrinaSolid-Regular.ttf,0,1,0,
LovedbytheKing,productdesigner/fonts/LovedbytheKing.ttf,0,1,0,
LoversQuarrel Regular,productdesigner/fonts/LoversQuarrel-Regular.ttf,0,1,0,
LoveYaLikeASister,productdesigner/fonts/LoveYaLikeASister.ttf,0,1,0,
Lusitana Regular,productdesigner/fonts/Lusitana-Regular.ttf,0,1,0,
Lustria Regular,productdesigner/fonts/Lustria-Regular.ttf,0,1,0,
Macondo Regular,productdesigner/fonts/Macondo-Regular.ttf,0,1,0,
MacondoSwashCaps Regular,productdesigner/fonts/MacondoSwashCaps-Regular.ttf,0,1,0,
Magra Regular,productdesigner/fonts/Magra-Regular.ttf,0,1,0,
MaidenOrange Regular,productdesigner/fonts/MaidenOrange-Regular.ttf,0,1,0,
Maitree Regular,productdesigner/fonts/Maitree-Regular.ttf,0,1,0,
MajorMonoDisplay Regular,productdesigner/fonts/MajorMonoDisplay-Regular.ttf,0,1,0,
Mako Regular,productdesigner/fonts/Mako-Regular.ttf,0,1,0,
Mali Regular,productdesigner/fonts/Mali-Regular.ttf,0,1,0,
Mandali Regular,productdesigner/fonts/Mandali-Regular.ttf,0,1,0,
Manuale Regular,productdesigner/fonts/Manuale-Regular.ttf,0,1,0,
Marcellus Regular,productdesigner/fonts/Marcellus-Regular.ttf,0,1,0,
MarcellusSC Regular,productdesigner/fonts/MarcellusSC-Regular.ttf,0,1,0,
Margarine Regular,productdesigner/fonts/Margarine-Regular.ttf,0,1,0,
MarkaziText Roman VF,productdesigner/fonts/MarkaziText-Roman-VF.ttf,0,1,0,
MarkoOne Regular,productdesigner/fonts/MarkoOne-Regular.ttf,0,1,0,
Marmelad Regular,productdesigner/fonts/Marmelad-Regular.ttf,0,1,0,
Martel Regular,productdesigner/fonts/Martel-Regular.ttf,0,1,0,
MartelSans Regular,productdesigner/fonts/MartelSans-Regular.ttf,0,1,0,
Mate Regular,productdesigner/fonts/Mate-Regular.ttf,0,1,0,
MateSC Regular,productdesigner/fonts/MateSC-Regular.ttf,0,1,0,
MavenPro Regular,productdesigner/fonts/MavenPro-Regular.ttf,0,1,0,
Meddon,productdesigner/fonts/Meddon.ttf,0,1,0,
MeeraInimai Regular,productdesigner/fonts/MeeraInimai-Regular.ttf,0,1,0,
Megrim,productdesigner/fonts/Megrim.ttf,0,1,0,
MeieScript Regular,productdesigner/fonts/MeieScript-Regular.ttf,0,1,0,
Merienda Regular,productdesigner/fonts/Merienda-Regular.ttf,0,1,0,
MeriendaOne Regular,productdesigner/fonts/MeriendaOne-Regular.ttf,0,1,0,
MerriweatherSans Regular,productdesigner/fonts/MerriweatherSans-Regular.ttf,0,1,0,
Metal,productdesigner/fonts/Metal.ttf,0,1,0,
MetalMania Regular,productdesigner/fonts/MetalMania-Regular.ttf,0,1,0,
Metamorphous Regular,productdesigner/fonts/Metamorphous-Regular.ttf,0,1,0,
Metrophobic Regular,productdesigner/fonts/Metrophobic-Regular.ttf,0,1,0,
Michroma,productdesigner/fonts/Michroma.ttf,0,1,0,
Milonga Regular,productdesigner/fonts/Milonga-Regular.ttf,0,1,0,
Miltonian Regular,productdesigner/fonts/Miltonian-Regular.ttf,0,1,0,
Mina Regular,productdesigner/fonts/Mina-Regular.ttf,0,1,0,
Miniver Regular,productdesigner/fonts/Miniver-Regular.ttf,0,1,0,
Mirza Regular,productdesigner/fonts/Mirza-Regular.ttf,0,1,0,
MissFajardose Regular,productdesigner/fonts/MissFajardose-Regular.ttf,0,1,0,
Modak Regular,productdesigner/fonts/Modak-Regular.ttf,0,1,0,
ModernAntiqua Regular,productdesigner/fonts/ModernAntiqua-Regular.ttf,0,1,0,
Mogra Regular,productdesigner/fonts/Mogra-Regular.ttf,0,1,0,
Molle Regular,productdesigner/fonts/Molle-Regular.ttf,0,1,0,
Monda Regular,productdesigner/fonts/Monda-Regular.ttf,0,1,0,
Monoton Regular,productdesigner/fonts/Monoton-Regular.ttf,0,1,0,
MonsieurLaDoulaise Regular,productdesigner/fonts/MonsieurLaDoulaise-Regular.ttf,0,1,0,
Montaga Regular,productdesigner/fonts/Montaga-Regular.ttf,0,1,0,
Montez Regular,productdesigner/fonts/Montez-Regular.ttf,0,1,0,
MontserratAlternates Regular,productdesigner/fonts/MontserratAlternates-Regular.ttf,0,1,0,
MontserratSubrayada Regular,productdesigner/fonts/MontserratSubrayada-Regular.ttf,0,1,0,
Moul,productdesigner/fonts/Moul.ttf,0,1,0,
Moulpali,productdesigner/fonts/Moulpali.ttf,0,1,0,
MountainsofChristmas Regular,productdesigner/fonts/MountainsofChristmas-Regular.ttf,0,1,0,
MouseMemoirs Regular,productdesigner/fonts/MouseMemoirs-Regular.ttf,0,1,0,
Mplus1p Regular,productdesigner/fonts/Mplus1p-Regular.ttf,0,1,0,
MPLUSRounded1c Regular,productdesigner/fonts/MPLUSRounded1c-Regular.ttf,0,1,0,
MrBedfort Regular,productdesigner/fonts/MrBedfort-Regular.ttf,0,1,0,
MrDafoe Regular,productdesigner/fonts/MrDafoe-Regular.ttf,0,1,0,
MrDeHaviland Regular,productdesigner/fonts/MrDeHaviland-Regular.ttf,0,1,0,
MrsSaintDelafield Regular,productdesigner/fonts/MrsSaintDelafield-Regular.ttf,0,1,0,
MrsSheppards Regular,productdesigner/fonts/MrsSheppards-Regular.ttf,0,1,0,
Mukta Regular,productdesigner/fonts/Mukta-Regular.ttf,0,1,0,
MuktaMahee Regular,productdesigner/fonts/MuktaMahee-Regular.ttf,0,1,0,
MuktaMalar Regular,productdesigner/fonts/MuktaMalar-Regular.ttf,0,1,0,
Muli Regular,productdesigner/fonts/Muli-Regular.ttf,0,1,0,
NanumBrushScript Regular,productdesigner/fonts/NanumBrushScript-Regular.ttf,0,1,0,
NanumGothic Regular,productdesigner/fonts/NanumGothic-Regular.ttf,0,1,0,
NanumMyeongjo Regular,productdesigner/fonts/NanumMyeongjo-Regular.ttf,0,1,0,
NewRocker Regular,productdesigner/fonts/NewRocker-Regular.ttf,0,1,0,
NewsCycle Regular,productdesigner/fonts/NewsCycle-Regular.ttf,0,1,0,
Niconne Regular,productdesigner/fonts/Niconne-Regular.ttf,0,1,0,
Niramit Regular,productdesigner/fonts/Niramit-Regular.ttf,0,1,0,
NixieOne Regular,productdesigner/fonts/NixieOne-Regular.ttf,0,1,0,
Nokora Regular,productdesigner/fonts/Nokora-Regular.ttf,0,1,0,
Norican Regular,productdesigner/fonts/Norican-Regular.ttf,0,1,0,
Nosifer Regular,productdesigner/fonts/Nosifer-Regular.ttf,0,1,0,
NothingYouCouldDo,productdesigner/fonts/NothingYouCouldDo.ttf,0,1,0,
NoticiaText Regular,productdesigner/fonts/NoticiaText-Regular.ttf,0,1,0,
NotoSansKR Regular,productdesigner/fonts/NotoSansKR-Regular.otf,0,1,0,
NotoSansTC Regular,productdesigner/fonts/NotoSansTC-Regular.otf,0,1,0,
NotoSerif Regular,productdesigner/fonts/NotoSerif-Regular.ttf,0,1,0,
NotoSerifJP Regular,productdesigner/fonts/NotoSerifJP-Regular.otf,0,1,0,
NotoSerifKR Regular,productdesigner/fonts/NotoSerifKR-Regular.otf,0,1,0,
NotoSerifSC Regular,productdesigner/fonts/NotoSerifSC-Regular.otf,0,1,0,
NotoSerifTC Regular,productdesigner/fonts/NotoSerifTC-Regular.otf,0,1,0,
NovaCut,productdesigner/fonts/NovaCut.ttf,0,1,0,
NovaFlat,productdesigner/fonts/NovaFlat.ttf,0,1,0,
NovaOval,productdesigner/fonts/NovaOval.ttf,0,1,0,
NovaScript Regular,productdesigner/fonts/NovaScript-Regular.ttf,0,1,0,
NovaSquare,productdesigner/fonts/NovaSquare.ttf,0,1,0,
Numans Regular,productdesigner/fonts/Numans-Regular.ttf,0,1,0,
Nunito Regular,productdesigner/fonts/Nunito-Regular.ttf,0,1,0,
NunitoSans Regular,productdesigner/fonts/NunitoSans-Regular.ttf,0,1,0,
OdorMeanChey,productdesigner/fonts/OdorMeanChey.ttf,0,1,0,
Offside Regular,productdesigner/fonts/Offside-Regular.ttf,0,1,0,
OldStandard Regular,productdesigner/fonts/OldStandard-Regular.ttf,0,1,0,
OleoScriptSwashCaps Regular,productdesigner/fonts/OleoScriptSwashCaps-Regular.ttf,0,1,0,
Oranienbaum Regular,productdesigner/fonts/Oranienbaum-Regular.ttf,0,1,0,
Orbitron Regular,productdesigner/fonts/Orbitron-Regular.ttf,0,1,0,
Oregano Regular,productdesigner/fonts/Oregano-Regular.ttf,0,1,0,
Orienta Regular,productdesigner/fonts/Orienta-Regular.ttf,0,1,0,
OriginalSurfer Regular,productdesigner/fonts/OriginalSurfer-Regular.ttf,0,1,0,
Overlock Regular,productdesigner/fonts/Overlock-Regular.ttf,0,1,0,
OverlockSC Regular,productdesigner/fonts/OverlockSC-Regular.ttf,0,1,0,
Overpass Regular,productdesigner/fonts/Overpass-Regular.ttf,0,1,0,
OverpassMono Regular,productdesigner/fonts/OverpassMono-Regular.ttf,0,1,0,
OvertheRainbow,productdesigner/fonts/OvertheRainbow.ttf,0,1,0,
Ovo Regular,productdesigner/fonts/Ovo-Regular.ttf,0,1,0,
Oxygen Regular,productdesigner/fonts/Oxygen-Regular.ttf,0,1,0,
OxygenMono Regular,productdesigner/fonts/OxygenMono-Regular.ttf,0,1,0,
Pacifico Regular,productdesigner/fonts/Pacifico-Regular.ttf,0,1,0,
Padauk Regular,productdesigner/fonts/Padauk-Regular.ttf,0,1,0,
Palanquin Regular,productdesigner/fonts/Palanquin-Regular.ttf,0,1,0,
Pangolin Regular,productdesigner/fonts/Pangolin-Regular.ttf,0,1,0,
Paprika Regular,productdesigner/fonts/Paprika-Regular.ttf,0,1,0,
Parisienne Regular,productdesigner/fonts/Parisienne-Regular.ttf,0,1,0,
PasseroOne Regular,productdesigner/fonts/PasseroOne-Regular.ttf,0,1,0,
PassionOne Regular,productdesigner/fonts/PassionOne-Regular.ttf,0,1,0,
PathwayGothicOne Regular,productdesigner/fonts/PathwayGothicOne-Regular.ttf,0,1,0,
PatrickHandSC Regular,productdesigner/fonts/PatrickHandSC-Regular.ttf,0,1,0,
Pattaya Regular,productdesigner/fonts/Pattaya-Regular.ttf,0,1,0,
PatuaOne Regular,productdesigner/fonts/PatuaOne-Regular.ttf,0,1,0,
Pavanam Regular,productdesigner/fonts/Pavanam-Regular.ttf,0,1,0,
Peddana Regular,productdesigner/fonts/Peddana-Regular.ttf,0,1,0,
Peralta Regular,productdesigner/fonts/Peralta-Regular.ttf,0,1,0,
PermanentMarker Regular,productdesigner/fonts/PermanentMarker-Regular.ttf,0,1,0,
PetitFormalScript Regular,productdesigner/fonts/PetitFormalScript-Regular.ttf,0,1,0,
Petrona Regular,productdesigner/fonts/Petrona-Regular.ttf,0,1,0,
Philosopher Regular,productdesigner/fonts/Philosopher-Regular.ttf,0,1,0,
Piedra Regular,productdesigner/fonts/Piedra-Regular.ttf,0,1,0,
PirataOne Regular,productdesigner/fonts/PirataOne-Regular.ttf,0,1,0,
Plaster Regular,productdesigner/fonts/Plaster-Regular.ttf,0,1,0,
Play Regular,productdesigner/fonts/Play-Regular.ttf,0,1,0,
Podkova Regular,productdesigner/fonts/Podkova-Regular.ttf,0,1,0,
PoiretOne Regular,productdesigner/fonts/PoiretOne-Regular.ttf,0,1,0,
PollerOne,productdesigner/fonts/PollerOne.ttf,0,1,0,
Poly Regular,productdesigner/fonts/Poly-Regular.ttf,0,1,0,
Pompiere Regular,productdesigner/fonts/Pompiere-Regular.ttf,0,1,0,
PontanoSans Regular,productdesigner/fonts/PontanoSans-Regular.ttf,0,1,0,
PoorStory Regular,productdesigner/fonts/PoorStory-Regular.ttf,0,1,0,
Poppins Regular,productdesigner/fonts/Poppins-Regular.ttf,0,1,0,
PortLligatSans Regular,productdesigner/fonts/PortLligatSans-Regular.ttf,0,1,0,
PortLligatSlab Regular,productdesigner/fonts/PortLligatSlab-Regular.ttf,0,1,0,
PragatiNarrow Regular,productdesigner/fonts/PragatiNarrow-Regular.ttf,0,1,0,
Prata Regular,productdesigner/fonts/Prata-Regular.ttf,0,1,0,
Preahvihear,productdesigner/fonts/Preahvihear.ttf,0,1,0,
PressStart2P Regular,productdesigner/fonts/PressStart2P-Regular.ttf,0,1,0,
Pridi Regular,productdesigner/fonts/Pridi-Regular.ttf,0,1,0,
PrincessSofia Regular,productdesigner/fonts/PrincessSofia-Regular.ttf,0,1,0,
Prociono Regular,productdesigner/fonts/Prociono-Regular.ttf,0,1,0,
Prompt Regular,productdesigner/fonts/Prompt-Regular.ttf,0,1,0,
ProstoOne Regular,productdesigner/fonts/ProstoOne-Regular.ttf,0,1,0,
ProzaLibre Regular,productdesigner/fonts/ProzaLibre-Regular.ttf,0,1,0,
PT_Sans Caption Web Regular,productdesigner/fonts/PT_Sans-Caption-Web-Regular.ttf,0,1,0,
PT_Serif Caption Web Regular,productdesigner/fonts/PT_Serif-Caption-Web-Regular.ttf,0,1,0,
PTM55FT,productdesigner/fonts/PTM55FT.ttf,0,1,0,
Puritan Regular,productdesigner/fonts/Puritan-Regular.ttf,0,1,0,
PurplePurse Regular,productdesigner/fonts/PurplePurse-Regular.ttf,0,1,0,
Quando Regular,productdesigner/fonts/Quando-Regular.ttf,0,1,0,
Quantico Regular,productdesigner/fonts/Quantico-Regular.ttf,0,1,0,
QuattrocentoSans Regular,productdesigner/fonts/QuattrocentoSans-Regular.ttf,0,1,0,
Questrial Regular,productdesigner/fonts/Questrial-Regular.ttf,0,1,0,
Quicksand Regular,productdesigner/fonts/Quicksand-Regular.ttf,0,1,0,
Qwigley Regular,productdesigner/fonts/Qwigley-Regular.ttf,0,1,0,
RacingSansOne Regular,productdesigner/fonts/RacingSansOne-Regular.ttf,0,1,0,
Radley Regular,productdesigner/fonts/Radley-Regular.ttf,0,1,0,
Rakkas Regular,productdesigner/fonts/Rakkas-Regular.ttf,0,1,0,
Ramaraja Regular,productdesigner/fonts/Ramaraja-Regular.ttf,0,1,0,
RammettoOne Regular,productdesigner/fonts/RammettoOne-Regular.ttf,0,1,0,
Ranchers Regular,productdesigner/fonts/Ranchers-Regular.ttf,0,1,0,
Rancho Regular,productdesigner/fonts/Rancho-Regular.ttf,0,1,0,
Ranga Regular,productdesigner/fonts/Ranga-Regular.ttf,0,1,0,
Rationale Regular,productdesigner/fonts/Rationale-Regular.ttf,0,1,0,
RaviPrakash Regular,productdesigner/fonts/RaviPrakash-Regular.ttf,0,1,0,
ReemKufi Regular,productdesigner/fonts/ReemKufi-Regular.ttf,0,1,0,
Revalia Regular,productdesigner/fonts/Revalia-Regular.ttf,0,1,0,
RhodiumLibre Regular,productdesigner/fonts/RhodiumLibre-Regular.ttf,0,1,0,
Ribeye Regular,productdesigner/fonts/Ribeye-Regular.ttf,0,1,0,
RibeyeMarrow Regular,productdesigner/fonts/RibeyeMarrow-Regular.ttf,0,1,0,
Righteous Regular,productdesigner/fonts/Righteous-Regular.ttf,0,1,0,
Risque Regular,productdesigner/fonts/Risque-Regular.ttf,0,1,0,
RobotoMono Regular,productdesigner/fonts/RobotoMono-Regular.ttf,0,1,0,
Rochester Regular,productdesigner/fonts/Rochester-Regular.ttf,0,1,0,
Rokkitt Regular,productdesigner/fonts/Rokkitt-Regular.ttf,0,1,0,
Romanesco Regular,productdesigner/fonts/Romanesco-Regular.ttf,0,1,0,
RopaSans Regular,productdesigner/fonts/RopaSans-Regular.ttf,0,1,0,
Rosario Regular,productdesigner/fonts/Rosario-Regular.ttf,0,1,0,
Rubik Regular,productdesigner/fonts/Rubik-Regular.ttf,0,1,0,
RubikMonoOne Regular,productdesigner/fonts/RubikMonoOne-Regular.ttf,0,1,0,
Rufina Regular,productdesigner/fonts/Rufina-Regular.ttf,0,1,0,
RugeBoogie Regular,productdesigner/fonts/RugeBoogie-Regular.ttf,0,1,0,
RumRaisin Regular,productdesigner/fonts/RumRaisin-Regular.ttf,0,1,0,
RuslanDisplay,productdesigner/fonts/RuslanDisplay.ttf,0,1,0,
RussoOne Regular,productdesigner/fonts/RussoOne-Regular.ttf,0,1,0,
Ruthie Regular,productdesigner/fonts/Ruthie-Regular.ttf,0,1,0,
Sahitya Regular,productdesigner/fonts/Sahitya-Regular.ttf,0,1,0,
SairaExtraCondensed Regular,productdesigner/fonts/SairaExtraCondensed-Regular.ttf,0,1,0,
Salsa Regular,productdesigner/fonts/Salsa-Regular.ttf,0,1,0,
Sancreek Regular,productdesigner/fonts/Sancreek-Regular.ttf,0,1,0,
Sansita Regular,productdesigner/fonts/Sansita-Regular.ttf,0,1,0,
Sarabun Regular,productdesigner/fonts/Sarabun-Regular.ttf,0,1,0,
Sarala Regular,productdesigner/fonts/Sarala-Regular.ttf,0,1,0,
Sarina Regular,productdesigner/fonts/Sarina-Regular.ttf,0,1,0,
Sarpanch Regular,productdesigner/fonts/Sarpanch-Regular.ttf,0,1,0,
Satisfy Regular,productdesigner/fonts/Satisfy-Regular.ttf,0,1,0,
SawarabiGothic Regular,productdesigner/fonts/SawarabiGothic-Regular.ttf,0,1,0,
Scada Regular,productdesigner/fonts/Scada-Regular.ttf,0,1,0,
Scheherazade Regular,productdesigner/fonts/Scheherazade-Regular.ttf,0,1,0,
Schoolbell Regular,productdesigner/fonts/Schoolbell-Regular.ttf,0,1,0,
ScopeOne Regular,productdesigner/fonts/ScopeOne-Regular.ttf,0,1,0,
SeaweedScript Regular,productdesigner/fonts/SeaweedScript-Regular.ttf,0,1,0,
SecularOne Regular,productdesigner/fonts/SecularOne-Regular.ttf,0,1,0,
SedgwickAve Regular,productdesigner/fonts/SedgwickAve-Regular.ttf,0,1,0,
SedgwickAveDisplay Regular,productdesigner/fonts/SedgwickAveDisplay-Regular.ttf,0,1,0,
Sevillana Regular,productdesigner/fonts/Sevillana-Regular.ttf,0,1,0,
SeymourOne Regular,productdesigner/fonts/SeymourOne-Regular.ttf,0,1,0,
ShadowsIntoLight,productdesigner/fonts/ShadowsIntoLight.ttf,0,1,0,
Shanti Regular,productdesigner/fonts/Shanti-Regular.ttf,0,1,0,
Share Regular,productdesigner/fonts/Share-Regular.ttf,0,1,0,
ShareTechMono Regular,productdesigner/fonts/ShareTechMono-Regular.ttf,0,1,0,
Shojumaru Regular,productdesigner/fonts/Shojumaru-Regular.ttf,0,1,0,
ShortStack Regular,productdesigner/fonts/ShortStack-Regular.ttf,0,1,0,
Shrikhand Regular,productdesigner/fonts/Shrikhand-Regular.ttf,0,1,0,
Siemreap,productdesigner/fonts/Siemreap.ttf,0,1,0,
Signika Regular,productdesigner/fonts/Signika-Regular.ttf,0,1,0,
SirinStencil Regular,productdesigner/fonts/SirinStencil-Regular.ttf,0,1,0,
SixCaps,productdesigner/fonts/SixCaps.ttf,0,1,0,
Skranji Regular,productdesigner/fonts/Skranji-Regular.ttf,0,1,0,
Slabo13px Regular,productdesigner/fonts/Slabo13px-Regular.ttf,0,1,0,
Slackey Regular,productdesigner/fonts/Slackey-Regular.ttf,0,1,0,
Smokum Regular,productdesigner/fonts/Smokum-Regular.ttf,0,1,0,
Smythe Regular,productdesigner/fonts/Smythe-Regular.ttf,0,1,0,
Sniglet Regular,productdesigner/fonts/Sniglet-Regular.ttf,0,1,0,
SnowburstOne Regular,productdesigner/fonts/SnowburstOne-Regular.ttf,0,1,0,
SofadiOne Regular,productdesigner/fonts/SofadiOne-Regular.ttf,0,1,0,
Sofia Regular,productdesigner/fonts/Sofia-Regular.ttf,0,1,0,
SongMyung Regular,productdesigner/fonts/SongMyung-Regular.ttf,0,1,0,
SonsieOne Regular,productdesigner/fonts/SonsieOne-Regular.ttf,0,1,0,
SourceCodePro Regular,productdesigner/fonts/SourceCodePro-Regular.ttf,0,1,0,
SourceSerifPro Regular,productdesigner/fonts/SourceSerifPro-Regular.ttf,0,1,0,
SpaceMono Regular,productdesigner/fonts/SpaceMono-Regular.ttf,0,1,0,
SpectralSC Regular,productdesigner/fonts/SpectralSC-Regular.ttf,0,1,0,
SpicyRice Regular,productdesigner/fonts/SpicyRice-Regular.ttf,0,1,0,
Spinnaker Regular,productdesigner/fonts/Spinnaker-Regular.ttf,0,1,0,
Spirax Regular,productdesigner/fonts/Spirax-Regular.ttf,0,1,0,
SreeKrushnadevaraya Regular,productdesigner/fonts/SreeKrushnadevaraya-Regular.ttf,0,1,0,
Sriracha Regular,productdesigner/fonts/Sriracha-Regular.ttf,0,1,0,
Staatliches Regular,productdesigner/fonts/Staatliches-Regular.ttf,0,1,0,
StalinistOne Regular,productdesigner/fonts/StalinistOne-Regular.ttf,0,1,0,
StardosStencil Regular,productdesigner/fonts/StardosStencil-Regular.ttf,0,1,0,
StintUltraExpanded Regular,productdesigner/fonts/StintUltraExpanded-Regular.ttf,0,1,0,
Stoke Regular,productdesigner/fonts/Stoke-Regular.ttf,0,1,0,
Strait Regular,productdesigner/fonts/Strait-Regular.ttf,0,1,0,
SueEllenFrancisco,productdesigner/fonts/SueEllenFrancisco.ttf,0,1,0,
SuezOne Regular,productdesigner/fonts/SuezOne-Regular.ttf,0,1,0,
Sumana Regular,productdesigner/fonts/Sumana-Regular.ttf,0,1,0,
Sunflower Medium,productdesigner/fonts/Sunflower-Medium.ttf,0,1,0,
Sunshiney Regular,productdesigner/fonts/Sunshiney-Regular.ttf,0,1,0,
SupermercadoOne Regular,productdesigner/fonts/SupermercadoOne-Regular.ttf,0,1,0,
Sura Regular,productdesigner/fonts/Sura-Regular.ttf,0,1,0,
Suranna Regular,productdesigner/fonts/Suranna-Regular.ttf,0,1,0,
Suravaram Regular,productdesigner/fonts/Suravaram-Regular.ttf,0,1,0,
Suwannaphum Regular,productdesigner/fonts/Suwannaphum-Regular.ttf,0,1,0,
Tajawal Regular,productdesigner/fonts/Tajawal-Regular.ttf,0,1,0,
Taprom,productdesigner/fonts/Taprom.ttf,0,1,0,
Tauri Regular,productdesigner/fonts/Tauri-Regular.ttf,0,1,0,
Taviraj Regular,productdesigner/fonts/Taviraj-Regular.ttf,0,1,0,
Telex Regular,productdesigner/fonts/Telex-Regular.ttf,0,1,0,
TenaliRamakrishna Regular,productdesigner/fonts/TenaliRamakrishna-Regular.ttf,0,1,0,
TenorSans Regular,productdesigner/fonts/TenorSans-Regular.ttf,0,1,0,
TextMeOne Regular,productdesigner/fonts/TextMeOne-Regular.ttf,0,1,0,
Thasadith Regular,productdesigner/fonts/Thasadith-Regular.ttf,0,1,0,
Tienne Regular,productdesigner/fonts/Tienne-Regular.ttf,0,1,0,
Tillana Regular,productdesigner/fonts/Tillana-Regular.ttf,0,1,0,
TitanOne Regular,productdesigner/fonts/TitanOne-Regular.ttf,0,1,0,
Trocchi Regular,productdesigner/fonts/Trocchi-Regular.ttf,0,1,0,
Trochut Regular,productdesigner/fonts/Trochut-Regular.ttf,0,1,0,
Trykker Regular,productdesigner/fonts/Trykker-Regular.ttf,0,1,0,
UbuntuCondensed Regular,productdesigner/fonts/UbuntuCondensed-Regular.ttf,0,1,0,
UbuntuMono Regular,productdesigner/fonts/UbuntuMono-Regular.ttf,0,1,0,
Ultra Regular,productdesigner/fonts/Ultra-Regular.ttf,0,1,0,
UncialAntiqua Regular,productdesigner/fonts/UncialAntiqua-Regular.ttf,0,1,0,
Underdog Regular,productdesigner/fonts/Underdog-Regular.ttf,0,1,0,
UnicaOne Regular,productdesigner/fonts/UnicaOne-Regular.ttf,0,1,0,
UnifrakturMaguntia Book,productdesigner/fonts/UnifrakturMaguntia-Book.ttf,0,1,0,
Unkempt Regular,productdesigner/fonts/Unkempt-Regular.ttf,0,1,0,
Unlock Regular,productdesigner/fonts/Unlock-Regular.ttf,0,1,0,
Unna Regular,productdesigner/fonts/Unna-Regular.ttf,0,1,0,
VampiroOne Regular,productdesigner/fonts/VampiroOne-Regular.ttf,0,1,0,
VarelaRound Regular,productdesigner/fonts/VarelaRound-Regular.ttf,0,1,0,
VastShadow Regular,productdesigner/fonts/VastShadow-Regular.ttf,0,1,0,
VesperLibre Regular,productdesigner/fonts/VesperLibre-Regular.ttf,0,1,0,
Voces Regular,productdesigner/fonts/Voces-Regular.ttf,0,1,0,
Vollkorn Regular,productdesigner/fonts/Vollkorn-Regular.ttf,0,1,0,
VollkornSC Regular,productdesigner/fonts/VollkornSC-Regular.ttf,0,1,0,
VT323 Regular,productdesigner/fonts/VT323-Regular.ttf,0,1,0,
